id,counterparty_gid,hsbc_intragroup_flag,counterparty_fcy_internal_rating,counterparty_lcy_internal_rating,incorporation_country,lgd_classification,pd_classification,entity_class,sub_class,sector,counterparty_dlgd,govt_guarantee_flag,trade_external_rating,counterparty_external_rating,avc,pra_io_mdb_3_1_flag,exposure_ccy,bond_or_loan_flag,original_maturity,residual_maturity,exposure_amount,expected_yield,counterparty_credit_quality_grade
EXP000705,CP00087,N,0.1,0.1,CH,LGD_CORP,PD_CORP,CORP,CORPORATE,CORPORATES,0.3948,N,,AAA,1.0,N,GBP,L,6.85,3.44,47601497.75,0.0396,INVESTMENT_GRADE
EXP000706,CP00109,N,5.1,5.1,SE,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0505,Y,,BB-,1.0,N,SEK,B,1.98,1.95,29740635.16,0.0566,HIGH_YIELD
EXP000707,CP00107,Y,1.2,5.1,SE,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.3963,N,,AA-,1.0,N,USD,L,1.91,1.82,9193173.04,0.0271,INVESTMENT_GRADE
EXP000708,CP00111,N,2.2,5.3,PL,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0524,Y,,,1.0,N,CHF,B,9.08,1.15,83875434.61,0.0237,NOT_RATED
EXP000709,CP00147,N,4.1,7.1,NL,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.4236,N,,BBB-,1.0,N,EUR,B,5.52,1.02,2994066.80,0.0469,HIGH_YIELD
EXP000710,CP00131,N,0.1,0.1,DE,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.3771,N,,,1.0,N,CHF,B,6.87,2.76,3535182.95,0.0348,NOT_RATED
EXP000711,CP00156,Y,1.1,1.1,GB,LGD_CORP,PD_CORP,CORP,CORPORATE,CORPORATES,0.3714,N,,,1.0,N,PLN,L,6.86,6.49,48687803.28,0.0248,NOT_RATED
EXP000712,CP00047,N,5.2,5.2,ES,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0389,Y,,B+,1.0,N,CHF,B,9.50,6.15,185852580.61,0.0624,HIGH_YIELD
EXP000713,CP00145,N,1.2,3.2,PL,LGD_RETAIL,PD_CORP,RETAIL,RESIDENTIAL_REAL_ESTATE,REAL_ESTATE,0.3758,N,,AA-,1.0,N,USD,B,7.94,4.50,760388.80,0.0307,INVESTMENT_GRADE
EXP000714,CP00169,N,3.3,1.2,PL,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0309,Y,,BBB,1.0,N,EUR,L,6.46,3.49,30017202.04,0.0323,INVESTMENT_GRADE
EXP000715,CP00015,N,5.1,5.1,FR,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4232,N,,BB-,1.25,N,USD,B,7.42,4.57,38859883.40,0.0463,HIGH_YIELD
EXP000716,CP00076,N,1.2,1.2,DE,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.3778,N,,AA-,1.0,N,PLN,L,9.94,8.03,23686844.26,0.0128,INVESTMENT_GRADE
EXP000717,CP00142,N,4.1,4.1,CH,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0763,Y,,BBB-,1.0,N,SEK,L,6.49,5.53,123463968.85,0.0341,HIGH_YIELD
EXP000718,CP00034,N,8.1,8.1,PL,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.3908,N,,D,1.0,N,PLN,L,7.91,7.36,2484770.62,0.2221,HIGH_YIELD
EXP000719,CP00122,N,7.2,7.2,SE,LGD_RETAIL,PD_CORP,RETAIL,RETAIL,RETAIL,0.3738,N,,,1.0,N,GBP,B,0.88,0.29,287532.02,0.1510,NOT_RATED
EXP000720,CP00054,N,4.2,4.2,FR,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4535,N,,,1.25,N,CHF,B,6.90,5.53,24677378.30,0.0440,NOT_RATED
EXP000721,CP00231,Y,3.1,3.1,NL,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4203,N,,A-,1.25,N,CHF,L,9.26,6.22,4026912.76,0.0281,INVESTMENT_GRADE
EXP000722,CP00130,N,0.1,3.3,SE,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4769,N,AAA,AAA,1.25,N,USD,B,4.43,3.44,46921192.04,0.0381,INVESTMENT_GRADE
EXP000723,CP00141,N,3.3,3.3,ES,LGD_CORP,PD_CORP,CORP,CORPORATE,CORPORATES,0.3714,N,,BBB,1.0,N,PLN,L,2.59,1.48,32960409.30,0.0241,INVESTMENT_GRADE
EXP000724,CP00102,N,3.3,4.3,NL,LGD_CORP,PD_CORP,CORP,COMMODITIES_FINANCE,COMMODITIES,0.4113,N,BBB,BBB,1.0,N,CHF,B,5.04,2.80,32007620.64,0.0456,INVESTMENT_GRADE
EXP000725,CP00230,N,2.1,2.1,DE,LGD_PSE,PD_SOV,PSE,GENERAL,PUBLIC_SECTOR,0.1062,Y,A+,A+,1.0,N,SEK,L,3.36,1.78,62051099.60,0.0202,INVESTMENT_GRADE
EXP000726,CP00185,N,1.1,1.1,NL,LGD_MDB,PD_SOV,MDB,GENERAL,PUBLIC_SECTOR,0.0981,Y,AA,AA,1.0,Y,SEK,B,9.97,5.58,75599988.44,0.0119,INVESTMENT_GRADE
EXP000727,CP00030,N,5.2,5.2,FR,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4241,N,,,1.25,N,EUR,L,3.79,3.58,54495811.41,0.0604,NOT_RATED
EXP000728,CP00125,N,5.2,5.3,IT,LGD_CORP,PD_CORP,CORP,COMMODITIES_FINANCE,COMMODITIES,0.4188,N,,B+,1.0,N,USD,L,1.69,1.63,44114540.46,0.0495,HIGH_YIELD
EXP000729,CP00016,N,2.2,6.1,GB,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4536,N,,A,1.25,N,EUR,L,2.66,0.95,43338806.42,0.0306,INVESTMENT_GRADE
EXP000730,CP00022,N,3.2,3.2,DE,LGD_CORP,PD_CORP,CORP,SPECIALISED_LENDING,CORPORATES,0.3914,N,,BBB+,1.0,N,SEK,B,4.66,3.14,6688561.30,0.0426,INVESTMENT_GRADE
EXP000731,CP00066,N,0.1,6.1,FR,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0615,Y,AAA,AAA,1.0,N,SEK,B,5.02,1.40,240815559.26,0.0265,INVESTMENT_GRADE
EXP000732,CP00229,N,0.1,0.1,PL,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.3901,N,,AAA,1.0,N,USD,B,2.50,0.44,43911573.07,0.0269,INVESTMENT_GRADE
EXP000733,CP00024,N,1.2,1.2,DE,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4380,N,,AA-,1.25,N,PLN,L,7.28,0.86,24085152.62,0.0434,INVESTMENT_GRADE
EXP000734,CP00239,N,3.1,2.2,US,LGD_RETAIL,PD_CORP,RETAIL,RETAIL,RETAIL,0.3351,Y,,A-,1.0,N,USD,B,3.12,1.99,1450503.33,0.0294,INVESTMENT_GRADE
EXP000735,CP00194,N,7.2,1.2,NL,LGD_CORP,PD_CORP,CORP,CORPORATE,CORPORATES,0.4007,N,,C,1.0,N,PLN,L,6.28,4.55,16504739.43,0.1682,HIGH_YIELD
EXP000736,CP00150,N,5.3,5.3,DE,LGD_CORP,PD_CORP,CORP,COMMODITIES_FINANCE,COMMODITIES,0.3817,N,B,B,1.0,N,EUR,L,7.91,5.33,45616137.79,0.0580,HIGH_YIELD
EXP000737,CP00159,N,3.2,7.1,DE,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4670,N,,,1.25,N,USD,L,0.93,0.41,3578745.23,0.0431,NOT_RATED
EXP000738,CP00024,Y,4.3,4.3,IT,LGD_CORP,PD_CORP,CORP,SPECIALISED_LENDING,CORPORATES,0.4081,N,,BB,1.0,N,SEK,L,2.28,1.84,8397539.86,0.0505,HIGH_YIELD
EXP000739,CP00233,N,5.3,5.3,GB,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.4295,N,B,B,1.0,N,PLN,B,3.63,3.11,18053362.57,0.0789,HIGH_YIELD
EXP000740,CP00201,N,2.1,2.1,CH,LGD_FI,PD_BANK,FI,FINANCIAL_INSTITUTION,FINANCIALS,0.4405,N,,A+,1.25,N,SEK,L,4.64,3.28,22229203.34,0.0153,INVESTMENT_GRADE
EXP000741,CP00062,N,5.2,5.2,CH,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.3923,N,B+,B+,1.0,N,CHF,B,5.13,3.47,33998005.57,0.0403,HIGH_YIELD
EXP000742,CP00245,N,3.1,3.3,GB,LGD_CORP,PD_CORP,CORP,SPECIALISED_LENDING,CORPORATES,0.4222,N,,,1.0,N,CHF,B,8.36,4.73,48452335.52,0.0120,NOT_RATED
EXP000743,CP00237,N,3.3,3.3,CH,LGD_RETAIL,PD_CORP,RETAIL,RETAIL,RETAIL,0.3280,N,,BBB,1.0,N,PLN,L,6.35,5.11,1405672.94,0.0177,INVESTMENT_GRADE
EXP000744,CP00208,N,5.1,5.1,US,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.3943,Y,,BB-,1.0,N,PLN,L,9.98,3.74,13024336.94,0.0387,HIGH_YIELD
EXP000745,CP00246,N,1.1,4.3,FR,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.3874,N,,AA,1.0,N,SEK,L,2.28,0.37,32533577.88,0.0233,INVESTMENT_GRADE
EXP000746,CP00174,N,5.1,6.2,IT,LGD_RETAIL,PD_CORP,RETAIL,RETAIL,RETAIL,0.3242,N,,BB-,1.0,N,EUR,L,8.57,3.79,255892.40,0.0323,HIGH_YIELD
EXP000747,CP00149,N,4.2,4.2,SE,LGD_FI,PD_BANK,FI,FINANCIAL_INSTITUTION,FINANCIALS,0.4634,N,BB+,BB+,1.25,N,USD,L,2.29,2.10,35363693.18,0.0352,HIGH_YIELD
EXP000748,CP00116,N,2.2,2.2,NL,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4539,N,A,A,1.25,N,CHF,B,6.54,3.13,40287722.52,0.0430,INVESTMENT_GRADE
EXP000749,CP00005,N,0.1,0.1,CH,LGD_CORP,PD_CORP,CORP,SPECIALISED_LENDING,CORPORATES,0.4022,N,,AAA,1.0,N,PLN,L,4.14,2.13,14148109.47,0.0141,INVESTMENT_GRADE
EXP000750,CP00136,N,2.2,2.1,DE,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.4185,N,A,A,1.0,N,USD,L,4.30,1.61,20784505.73,0.0203,INVESTMENT_GRADE
EXP000751,CP00229,N,5.3,2.1,ES,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.3989,N,,B,1.0,N,EUR,L,0.35,0.06,5324111.03,0.0694,HIGH_YIELD
EXP000752,CP00064,N,1.2,3.2,NL,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0671,Y,,,1.0,N,EUR,L,0.99,0.14,202504149.08,0.0074,NOT_RATED
EXP000753,CP00158,N,2.1,3.2,IT,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4793,N,,A+,1.25,N,EUR,B,7.45,2.58,25191430.51,0.0400,INVESTMENT_GRADE
EXP000754,CP00048,N,1.2,1.2,US,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4758,N,,AA-,1.25,N,USD,L,1.95,0.98,30443222.26,0.0246,INVESTMENT_GRADE
EXP000755,CP00224,N,4.2,1.2,PL,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4287,N,BB+,BB+,1.25,N,PLN,L,4.69,3.07,31783996.52,0.0524,HIGH_YIELD
EXP000756,CP00173,N,2.2,2.1,SE,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.4212,N,,A,1.0,N,SEK,L,2.42,0.32,22545170.86,0.0225,INVESTMENT_GRADE
EXP000757,CP00138,N,1.1,1.1,GB,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4490,N,,AA,1.25,N,PLN,B,8.65,0.52,53287662.73,0.0364,INVESTMENT_GRADE
EXP000758,CP00081,N,4.2,1.1,DE,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.4184,N,,BB+,1.0,N,PLN,L,7.79,2.19,11105696.90,0.0386,HIGH_YIELD
EXP000759,CP00128,N,5.1,5.1,NL,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.4083,N,,BB-,1.0,N,EUR,L,1.84,1.71,33136043.94,0.0412,HIGH_YIELD
EXP000760,CP00193,N,1.2,1.2,IT,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4672,N,,AA-,1.25,N,USD,L,6.94,5.01,91350419.89,0.0278,INVESTMENT_GRADE
EXP000761,CP00173,N,1.2,1.2,US,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4374,N,,AA-,1.25,N,GBP,B,5.65,1.63,43453275.56,0.0096,INVESTMENT_GRADE
EXP000762,CP00024,N,2.2,2.2,DE,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0695,Y,,A,1.0,N,GBP,L,8.25,2.35,84335302.63,0.0173,INVESTMENT_GRADE
EXP000763,CP00207,N,2.2,2.2,ES,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4543,N,A,A,1.25,N,USD,B,3.55,3.50,22864156.74,0.0106,INVESTMENT_GRADE
EXP000764,CP00195,N,2.1,2.1,NL,LGD_FI,PD_BANK,FI,FINANCIAL_INSTITUTION,FINANCIALS,0.4296,N,A+,A+,1.25,N,EUR,B,8.73,1.89,12509269.81,0.0153,INVESTMENT_GRADE
EXP000765,CP00177,Y,7.1,7.1,CH,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0667,Y,,CC,1.0,N,USD,L,6.72,1.20,113351471.50,0.1173,HIGH_YIELD
EXP000766,CP00118,N,0.1,0.1,SE,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4342,N,,AAA,1.25,N,SEK,L,2.55,0.96,82956137.25,0.0125,INVESTMENT_GRADE
EXP000767,CP00231,N,3.1,3.1,DE,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.3941,N,,,1.0,N,USD,B,5.46,4.18,29114027.74,0.0437,NOT_RATED
EXP000768,CP00222,N,8.1,1.2,US,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.4217,N,,,1.0,N,PLN,B,3.12,0.21,26758571.35,0.2087,NOT_RATED
EXP000769,CP00136,N,6.2,6.2,PL,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0239,Y,CCC,CCC,1.0,N,USD,L,3.16,1.96,168828564.03,0.1016,HIGH_YIELD
EXP000770,CP00064,N,5.2,0.1,CH,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.3772,N,,,1.0,N,SEK,L,3.46,1.98,46266390.79,0.0406,NOT_RATED
EXP000771,CP00086,N,7.1,7.1,IT,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4203,N,,CC,1.25,N,PLN,L,2.15,1.53,54229718.74,0.1095,HIGH_YIELD
EXP000772,CP00112,N,0.1,4.1,FR,LGD_CORP,PD_CORP,CORP,SPECIALISED_LENDING,CORPORATES,0.3991,N,AAA,AAA,1.0,N,EUR,L,9.94,1.42,28968513.12,0.0084,INVESTMENT_GRADE
EXP000773,CP00218,N,2.2,2.2,CH,LGD_PSE,PD_SOV,PSE,GENERAL,PUBLIC_SECTOR,0.0860,Y,A,A,1.0,N,CHF,L,0.42,0.25,62368139.40,0.0186,INVESTMENT_GRADE
EXP000774,CP00073,N,0.1,0.1,PL,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4237,Y,AAA,AAA,1.25,N,GBP,L,8.24,7.85,83443491.13,0.0245,INVESTMENT_GRADE
EXP000775,CP00014,N,1.1,1.1,DE,LGD_MDB,PD_SOV,MDB,GENERAL,PUBLIC_SECTOR,0.0615,Y,,,1.0,Y,EUR,L,4.04,1.34,36835274.41,0.0245,NOT_RATED
EXP000776,CP00186,Y,1.2,3.1,PL,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4338,N,,,1.25,N,CHF,L,2.58,2.20,81055282.59,0.0099,NOT_RATED
EXP000777,CP00228,N,4.1,4.1,DE,LGD_FI,PD_BANK,FI,FINANCIAL_INSTITUTION,FINANCIALS,0.4431,N,BBB-,BBB-,1.25,N,EUR,L,4.13,2.28,50306004.85,0.0433,HIGH_YIELD
EXP000778,CP00239,N,7.1,7.1,NL,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.3988,N,,CC,1.0,N,EUR,B,3.69,0.62,20184502.20,0.1320,HIGH_YIELD
EXP000779,CP00050,N,4.2,3.3,ES,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.4034,N,BB+,BB+,1.0,N,SEK,L,5.24,1.62,14465653.75,0.0321,HIGH_YIELD
EXP000780,CP00032,N,5.1,5.1,DE,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4482,N,BB-,BB-,1.25,N,EUR,L,4.77,1.30,85785733.26,0.0469,HIGH_YIELD
EXP000781,CP00234,N,3.3,2.2,NL,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0678,Y,,,1.0,N,GBP,L,8.63,1.32,244406732.54,0.0191,NOT_RATED
EXP000782,CP00165,N,6.1,6.1,GB,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4598,N,,,1.25,N,GBP,L,1.46,0.97,50861618.94,0.0888,NOT_RATED
EXP000783,CP00112,N,1.2,1.2,ES,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4238,N,AA-,AA-,1.25,N,EUR,L,4.95,1.05,52830623.21,0.0240,INVESTMENT_GRADE
EXP000784,CP00252,N,5.2,5.2,PL,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.4281,N,,B+,1.0,N,SEK,L,5.53,3.12,21209923.26,0.0737,HIGH_YIELD
EXP000785,CP00056,N,1.1,3.3,FR,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4521,N,,,1.25,N,USD,L,9.68,8.34,20060431.97,0.0073,NOT_RATED
EXP000786,CP00005,N,6.1,2.2,GB,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0388,Y,,B-,1.0,N,USD,L,3.37,1.56,78447582.89,0.0765,HIGH_YIELD
EXP000787,CP00070,N,8.2,8.2,GB,LGD_MDB,PD_SOV,MDB,GENERAL,PUBLIC_SECTOR,0.0920,Y,,D,1.0,Y,PLN,L,8.56,5.80,5117727.09,0.3741,HIGH_YIELD
EXP000788,CP00258,N,0.1,0.1,SE,LGD_CORP,PD_CORP,CORP,SPECIALISED_LENDING,CORPORATES,0.3962,N,,AAA,1.0,N,PLN,L,1.55,0.51,44979546.64,0.0350,INVESTMENT_GRADE
EXP000789,CP00104,N,4.2,4.2,IT,LGD_PSE,PD_SOV,PSE,GENERAL,PUBLIC_SECTOR,0.1207,Y,,BB+,1.0,N,USD,B,9.99,2.15,63424452.37,0.0425,HIGH_YIELD
EXP000790,CP00009,N,2.1,2.1,CH,LGD_RETAIL,PD_CORP,RETAIL,RETAIL,RETAIL,0.3621,N,,A+,1.0,N,SEK,L,3.65,0.60,344775.65,0.0289,INVESTMENT_GRADE
EXP000791,CP00222,N,6.1,6.1,IT,LGD_CORP,PD_CORP,CORP,CORPORATE,CORPORATES,0.4224,N,,,1.0,N,CHF,L,4.96,1.46,22815068.89,0.0976,NOT_RATED
EXP000792,CP00206,N,5.3,2.2,DE,LGD_FI,PD_BANK,FI,FINANCIAL_INSTITUTION,FINANCIALS,0.4297,N,,,1.25,N,SEK,B,6.15,1.17,47032463.89,0.0658,NOT_RATED
EXP000793,CP00145,N,5.2,1.2,DE,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.4275,N,,,1.0,N,GBP,L,1.96,0.42,46820923.05,0.0384,NOT_RATED
EXP000794,CP00154,N,1.2,1.2,IT,LGD_RETAIL,PD_CORP,RETAIL,RETAIL,RETAIL,0.3651,N,,,1.0,N,PLN,B,7.79,1.11,1271890.49,0.0387,NOT_RATED
EXP000795,CP00056,N,6.2,6.2,NL,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.3981,N,,CCC,1.0,N,EUR,L,6.22,3.72,42876804.66,0.1023,HIGH_YIELD
EXP000796,CP00128,N,4.2,3.1,ES,LGD_PSE,PD_SOV,PSE,GENERAL,PUBLIC_SECTOR,0.1133,Y,BB+,BB+,1.0,N,USD,L,8.28,4.11,50159246.96,0.0477,HIGH_YIELD
EXP000797,CP00044,N,0.1,0.1,NL,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.3859,N,AAA,AAA,1.0,N,EUR,L,3.32,0.92,4871420.07,0.0380,INVESTMENT_GRADE
EXP000798,CP00141,N,1.1,1.1,GB,LGD_CORP,PD_CORP,CORP,SPECIALISED_LENDING,CORPORATES,0.3852,N,AA,AA,1.0,N,EUR,B,5.46,4.79,2410023.41,0.0298,INVESTMENT_GRADE
EXP000799,CP00147,N,4.2,4.2,CH,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.3938,N,,BB+,1.0,N,PLN,L,4.11,2.23,4583206.49,0.0474,HIGH_YIELD
EXP000800,CP00191,N,8.3,8.3,SE,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.3835,N,,D,1.0,N,SEK,L,0.95,0.15,4143725.00,0.7577,HIGH_YIELD
EXP000801,CP00210,N,2.1,3.3,NL,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4731,N,A+,A+,1.25,N,USD,B,4.51,2.85,77260163.93,0.0130,INVESTMENT_GRADE
EXP000802,CP00093,N,1.1,1.1,DE,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4544,N,,AA,1.25,N,EUR,L,2.62,2.07,14240457.62,0.0434,INVESTMENT_GRADE
EXP000803,CP00171,N,2.1,2.1,FR,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4570,N,,A+,1.25,N,EUR,L,0.70,0.12,67148987.95,0.0250,INVESTMENT_GRADE
EXP000804,CP00171,N,0.1,0.1,FR,LGD_CORP,PD_CORP,CORP,COMMODITIES_FINANCE,COMMODITIES,0.4263,N,AAA,AAA,1.0,N,CHF,L,1.02,0.43,6236324.13,0.0378,INVESTMENT_GRADE
EXP000805,CP00046,N,3.1,3.1,PL,LGD_FI,PD_BANK,FI,FINANCIAL_INSTITUTION,FINANCIALS,0.4253,N,,,1.25,N,EUR,L,4.62,1.31,29400933.54,0.0132,NOT_RATED
EXP000806,CP00074,N,1.1,1.1,SE,LGD_RETAIL,PD_CORP,RETAIL,RESIDENTIAL_REAL_ESTATE,REAL_ESTATE,0.3206,N,,,1.0,N,PLN,L,5.90,4.40,884864.64,0.0431,NOT_RATED
EXP000807,CP00114,N,1.2,0.1,ES,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.3934,N,AA-,AA-,1.0,N,PLN,L,5.86,4.22,7543861.09,0.0283,INVESTMENT_GRADE
EXP000808,CP00189,Y,5.2,5.2,IT,LGD_PSE,PD_SOV,PSE,GENERAL,PUBLIC_SECTOR,0.0858,Y,,B+,1.0,N,PLN,L,8.97,7.71,1680162.91,0.0490,HIGH_YIELD
EXP000809,CP00128,N,4.3,4.3,PL,LGD_RETAIL,PD_CORP,RETAIL,RESIDENTIAL_REAL_ESTATE,REAL_ESTATE,0.3579,N,,BB,1.0,N,GBP,L,8.39,6.49,640146.82,0.0603,HIGH_YIELD
EXP000810,CP00161,N,5.1,5.1,SE,LGD_CORP,PD_CORP,CORP,SPECIALISED_LENDING,CORPORATES,0.4210,N,,BB-,1.0,N,USD,L,7.37,1.64,30431572.27,0.0590,HIGH_YIELD
EXP000811,CP00174,N,0.1,0.1,PL,LGD_CORP,PD_CORP,CORP,CORPORATE,CORPORATES,0.3941,N,AAA,AAA,1.0,N,CHF,L,9.43,7.11,16776339.73,0.0129,INVESTMENT_GRADE
EXP000812,CP00055,N,1.2,1.2,SE,LGD_RETAIL,PD_CORP,RETAIL,RETAIL,RETAIL,0.3520,N,,,1.0,N,PLN,L,9.90,4.59,1454439.05,0.0207,NOT_RATED
EXP000813,CP00157,N,5.2,5.2,SE,LGD_CORP,PD_CORP,CORP,COMMODITIES_FINANCE,COMMODITIES,0.4230,N,,B+,1.0,N,EUR,B,2.72,1.99,7356203.96,0.0361,HIGH_YIELD
EXP000814,CP00037,N,1.1,1.1,NL,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4582,N,AA,AA,1.25,N,GBP,L,9.21,8.42,81131863.70,0.0209,INVESTMENT_GRADE
EXP000815,CP00008,N,1.2,1.2,US,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0797,Y,,AA-,1.0,N,SEK,B,4.43,4.05,184421366.08,0.0062,INVESTMENT_GRADE
EXP000816,CP00156,N,8.1,8.1,DE,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.3805,N,,D,1.0,N,EUR,L,0.37,0.22,43829611.91,0.2113,HIGH_YIELD
EXP000817,CP00168,N,4.3,3.1,FR,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4606,N,,BB,1.25,N,SEK,L,2.43,1.73,7292960.52,0.0218,HIGH_YIELD
EXP000818,CP00007,N,2.1,2.1,SE,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4229,N,,A+,1.25,N,SEK,L,8.70,5.54,94876364.99,0.0140,INVESTMENT_GRADE
EXP000819,CP00033,N,5.3,5.3,ES,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0290,Y,,,1.0,N,EUR,L,3.23,0.78,62450482.67,0.0838,NOT_RATED
EXP000820,CP00109,N,3.3,3.1,FR,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.3773,N,,BBB,1.0,N,PLN,L,6.60,4.50,46486763.52,0.0115,INVESTMENT_GRADE
EXP000821,CP00163,N,0.1,0.1,IT,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0235,Y,,AAA,1.0,N,SEK,B,2.02,1.77,121829984.56,0.0357,INVESTMENT_GRADE
EXP000822,CP00196,N,3.3,3.3,NL,LGD_PSE,PD_SOV,PSE,GENERAL,PUBLIC_SECTOR,0.1286,Y,BBB,BBB,1.0,N,PLN,L,9.42,1.25,35893539.36,0.0265,INVESTMENT_GRADE
EXP000823,CP00200,N,3.3,3.3,ES,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.3828,N,,BBB,1.0,N,EUR,B,5.64,1.15,41273774.33,0.0482,INVESTMENT_GRADE
