scenario_id,projection_year,entity_class,sub_class,exposure_ccy,growth_rate,amortization_rate,prepayment_rate,renewal_rate,new_origination_rate
RECOVERY,2029,RETAIL,RESIDENTIAL_REAL_ESTATE,EUR,0.0385,0.0434,0.0081,0.9500,0.0231
RECOVERY,2029,RETAIL,RESIDENTIAL_REAL_ESTATE,GBP,0.0385,0.0434,0.0142,0.9500,0.0231
RECOVERY,2029,RETAIL,RESIDENTIAL_REAL_ESTATE,PLN,0.0385,0.0434,0.0248,0.9500,0.0231
RECOVERY,2029,RETAIL,RESIDENTIAL_REAL_ESTATE,SEK,0.0385,0.0434,0.0242,0.9500,0.0231
RECOVERY,2029,RETAIL,RESIDENTIAL_REAL_ESTATE,USD,0.0385,0.0434,0.0102,0.9500,0.0231
RECOVERY,2029,RETAIL,RETAIL,CHF,0.0310,0.0230,0.0206,0.9500,0.0186
RECOVERY,2029,RETAIL,RETAIL,EUR,0.0310,0.0230,0.0081,0.9500,0.0186
RECOVERY,2029,RETAIL,RETAIL,GBP,0.0310,0.0230,0.0142,0.9500,0.0186
RECOVERY,2029,RETAIL,RETAIL,PLN,0.0310,0.0230,0.0248,0.9500,0.0186
RECOVERY,2029,RETAIL,RETAIL,SEK,0.0310,0.0230,0.0242,0.9500,0.0186
RECOVERY,2029,RETAIL,RETAIL,USD,0.0310,0.0230,0.0102,0.9500,0.0186
RECOVERY,2029,SOV,SOVEREIGN,CHF,0.0134,0.0255,0.0206,0.9900,0.0080
RECOVERY,2029,SOV,SOVEREIGN,EUR,0.0134,0.0255,0.0081,0.9900,0.0080
RECOVERY,2029,SOV,SOVEREIGN,GBP,0.0134,0.0255,0.0142,0.9900,0.0080
RECOVERY,2029,SOV,SOVEREIGN,PLN,0.0134,0.0255,0.0248,0.9900,0.0080
RECOVERY,2029,SOV,SOVEREIGN,SEK,0.0134,0.0255,0.0242,0.9900,0.0080
RECOVERY,2029,SOV,SOVEREIGN,USD,0.0134,0.0255,0.0102,0.9900,0.0080
RECOVERY,2030,BANK,BANK,CHF,0.0264,0.0249,0.0217,0.9900,0.0158
RECOVERY,2030,BANK,BANK,EUR,0.0264,0.0249,0.0068,0.9900,0.0158
RECOVERY,2030,BANK,BANK,GBP,0.0264,0.0249,0.0125,0.9900,0.0158
RECOVERY,2030,BANK,BANK,PLN,0.0264,0.0249,0.0233,0.9900,0.0158
RECOVERY,2030,BANK,BANK,SEK,0.0264,0.0249,0.0232,0.9900,0.0158
RECOVERY,2030,BANK,BANK,USD,0.0264,0.0249,0.0129,0.9900,0.0158
RECOVERY,2030,CORP,COMMERCIAL_REAL_ESTATE,CHF,0.0350,0.0268,0.0217,0.9500,0.0210
RECOVERY,2030,CORP,COMMERCIAL_REAL_ESTATE,EUR,0.0350,0.0268,0.0068,0.9500,0.0210
RECOVERY,2030,CORP,COMMERCIAL_REAL_ESTATE,GBP,0.0350,0.0268,0.0125,0.9500,0.0210
RECOVERY,2030,CORP,COMMERCIAL_REAL_ESTATE,PLN,0.0350,0.0268,0.0233,0.9500,0.0210
RECOVERY,2030,CORP,COMMERCIAL_REAL_ESTATE,SEK,0.0350,0.0268,0.0232,0.9500,0.0210
RECOVERY,2030,CORP,COMMERCIAL_REAL_ESTATE,USD,0.0350,0.0268,0.0129,0.9500,0.0210
RECOVERY,2030,CORP,COMMODITIES_FINANCE,CHF,0.0368,0.0204,0.0217,0.9500,0.0221
RECOVERY,2030,CORP,COMMODITIES_FINANCE,EUR,0.0368,0.0204,0.0068,0.9500,0.0221
RECOVERY,2030,CORP,COMMODITIES_FINANCE,GBP,0.0368,0.0204,0.0125,0.9500,0.0221
RECOVERY,2030,CORP,COMMODITIES_FINANCE,PLN,0.0368,0.0204,0.0233,0.9500,0.0221
RECOVERY,2030,CORP,COMMODITIES_FINANCE,SEK,0.0368,0.0204,0.0232,0.9500,0.0221
RECOVERY,2030,CORP,COMMODITIES_FINANCE,USD,0.0368,0.0204,0.0129,0.9500,0.0221
RECOVERY,2030,CORP,CORPORATE,CHF,0.0460,0.0251,0.0217,0.9500,0.0276
RECOVERY,2030,CORP,CORPORATE,EUR,0.0460,0.0251,0.0068,0.9500,0.0276
RECOVERY,2030,CORP,CORPORATE,GBP,0.0460,0.0251,0.0125,0.9500,0.0276
RECOVERY,2030,CORP,CORPORATE,PLN,0.0460,0.0251,0.0233,0.9500,0.0276
RECOVERY,2030,CORP,CORPORATE,SEK,0.0460,0.0251,0.0232,0.9500,0.0276
RECOVERY,2030,CORP,CORPORATE,USD,0.0460,0.0251,0.0129,0.9500,0.0276
RECOVERY,2030,CORP,OBJECT_FINANCE,CHF,0.0489,0.0250,0.0217,0.9500,0.0294
RECOVERY,2030,CORP,OBJECT_FINANCE,EUR,0.0489,0.0250,0.0068,0.9500,0.0294
RECOVERY,2030,CORP,OBJECT_FINANCE,GBP,0.0489,0.0250,0.0125,0.9500,0.0294
RECOVERY,2030,CORP,OBJECT_FINANCE,PLN,0.0489,0.0250,0.0233,0.9500,0.0294
RECOVERY,2030,CORP,OBJECT_FINANCE,SEK,0.0489,0.0250,0.0232,0.9500,0.0294
RECOVERY,2030,CORP,OBJECT_FINANCE,USD,0.0489,0.0250,0.0129,0.9500,0.0294
RECOVERY,2030,CORP,PROJECT_FINANCE,CHF,0.0499,0.0288,0.0217,0.9500,0.0300
RECOVERY,2030,CORP,PROJECT_FINANCE,EUR,0.0499,0.0288,0.0068,0.9500,0.0300
RECOVERY,2030,CORP,PROJECT_FINANCE,GBP,0.0499,0.0288,0.0125,0.9500,0.0300
RECOVERY,2030,CORP,PROJECT_FINANCE,PLN,0.0499,0.0288,0.0233,0.9500,0.0300
RECOVERY,2030,CORP,PROJECT_FINANCE,SEK,0.0499,0.0288,0.0232,0.9500,0.0300
RECOVERY,2030,CORP,PROJECT_FINANCE,USD,0.0499,0.0288,0.0129,0.9500,0.0300
RECOVERY,2030,CORP,SPECIALISED_LENDING,CHF,0.0498,0.0226,0.0217,0.9500,0.0299
RECOVERY,2030,CORP,SPECIALISED_LENDING,EUR,0.0498,0.0226,0.0068,0.9500,0.0299
RECOVERY,2030,CORP,SPECIALISED_LENDING,GBP,0.0498,0.0226,0.0125,0.9500,0.0299
RECOVERY,2030,CORP,SPECIALISED_LENDING,PLN,0.0498,0.0226,0.0233,0.9500,0.0299
RECOVERY,2030,CORP,SPECIALISED_LENDING,SEK,0.0498,0.0226,0.0232,0.9500,0.0299
RECOVERY,2030,CORP,SPECIALISED_LENDING,USD,0.0498,0.0226,0.0129,0.9500,0.0299
RECOVERY,2030,FI,FINANCIAL_INSTITUTION,CHF,0.0184,0.0280,0.0217,0.9900,0.0111
RECOVERY,2030,FI,FINANCIAL_INSTITUTION,EUR,0.0184,0.0280,0.0068,0.9900,0.0111
RECOVERY,2030,FI,FINANCIAL_INSTITUTION,GBP,0.0184,0.0280,0.0125,0.9900,0.0111
RECOVERY,2030,FI,FINANCIAL_INSTITUTION,PLN,0.0184,0.0280,0.0233,0.9900,0.0111
RECOVERY,2030,FI,FINANCIAL_INSTITUTION,SEK,0.0184,0.0280,0.0232,0.9900,0.0111
RECOVERY,2030,FI,FINANCIAL_INSTITUTION,USD,0.0184,0.0280,0.0129,0.9900,0.0111
RECOVERY,2030,MDB,GENERAL,CHF,0.0289,0.0231,0.0217,0.9900,0.0173
RECOVERY,2030,MDB,GENERAL,EUR,0.0289,0.0231,0.0068,0.9900,0.0173
RECOVERY,2030,MDB,GENERAL,GBP,0.0289,0.0231,0.0125,0.9900,0.0173
RECOVERY,2030,MDB,GENERAL,PLN,0.0289,0.0231,0.0233,0.9900,0.0173
RECOVERY,2030,MDB,GENERAL,SEK,0.0289,0.0231,0.0232,0.9900,0.0173
RECOVERY,2030,MDB,GENERAL,USD,0.0289,0.0231,0.0129,0.9900,0.0173
RECOVERY,2030,OTHER,OTHER,CHF,0.0268,0.0165,0.0217,0.9900,0.0161
RECOVERY,2030,OTHER,OTHER,EUR,0.0268,0.0165,0.0068,0.9900,0.0161
RECOVERY,2030,OTHER,OTHER,GBP,0.0268,0.0165,0.0125,0.9900,0.0161
RECOVERY,2030,OTHER,OTHER,SEK,0.0268,0.0165,0.0232,0.9900,0.0161
RECOVERY,2030,OTHER,OTHER,USD,0.0268,0.0165,0.0129,0.9900,0.0161
RECOVERY,2030,PSE,GENERAL,CHF,0.0112,0.0231,0.0217,0.9900,0.0067
RECOVERY,2030,PSE,GENERAL,EUR,0.0112,0.0231,0.0068,0.9900,0.0067
RECOVERY,2030,PSE,GENERAL,GBP,0.0112,0.0231,0.0125,0.9900,0.0067
RECOVERY,2030,PSE,GENERAL,PLN,0.0112,0.0231,0.0233,0.9900,0.0067
RECOVERY,2030,PSE,GENERAL,SEK,0.0112,0.0231,0.0232,0.9900,0.0067
RECOVERY,2030,PSE,GENERAL,USD,0.0112,0.0231,0.0129,0.9900,0.0067
RECOVERY,2030,RETAIL,RESIDENTIAL_REAL_ESTATE,CHF,0.0465,0.0287,0.0217,0.9500,0.0279
RECOVERY,2030,RETAIL,RESIDENTIAL_REAL_ESTATE,EUR,0.0465,0.0287,0.0068,0.9500,0.0279
RECOVERY,2030,RETAIL,RESIDENTIAL_REAL_ESTATE,GBP,0.0465,0.0287,0.0125,0.9500,0.0279
RECOVERY,2030,RETAIL,RESIDENTIAL_REAL_ESTATE,PLN,0.0465,0.0287,0.0233,0.9500,0.0279
RECOVERY,2030,RETAIL,RESIDENTIAL_REAL_ESTATE,SEK,0.0465,0.0287,0.0232,0.9500,0.0279
RECOVERY,2030,RETAIL,RESIDENTIAL_REAL_ESTATE,USD,0.0465,0.0287,0.0129,0.9500,0.0279
RECOVERY,2030,RETAIL,RETAIL,CHF,0.0383,0.0238,0.0217,0.9500,0.0230
RECOVERY,2030,RETAIL,RETAIL,EUR,0.0383,0.0238,0.0068,0.9500,0.0230
RECOVERY,2030,RETAIL,RETAIL,GBP,0.0383,0.0238,0.0125,0.9500,0.0230
RECOVERY,2030,RETAIL,RETAIL,PLN,0.0383,0.0238,0.0233,0.9500,0.0230
RECOVERY,2030,RETAIL,RETAIL,SEK,0.0383,0.0238,0.0232,0.9500,0.0230
RECOVERY,2030,RETAIL,RETAIL,USD,0.0383,0.0238,0.0129,0.9500,0.0230
RECOVERY,2030,SOV,SOVEREIGN,CHF,0.0065,0.0448,0.0217,0.9900,0.0039
RECOVERY,2030,SOV,SOVEREIGN,EUR,0.0065,0.0448,0.0068,0.9900,0.0039
RECOVERY,2030,SOV,SOVEREIGN,GBP,0.0065,0.0448,0.0125,0.9900,0.0039
RECOVERY,2030,SOV,SOVEREIGN,PLN,0.0065,0.0448,0.0233,0.9900,0.0039
RECOVERY,2030,SOV,SOVEREIGN,SEK,0.0065,0.0448,0.0232,0.9900,0.0039
RECOVERY,2030,SOV,SOVEREIGN,USD,0.0065,0.0448,0.0129,0.9900,0.0039
